title,price,location,url,page
Öğrenciden Satılık Gitar(Kapo Hediyeli),3.599 TL,"İstanbul
Bayrampaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ogrenciden-satilik-gitar-kapo-hediyeli-1223565351/detay,19
TERTEMİZ İBANEZ GRX40 hss,7.150 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-tertemiz-ibanez-grx40-hss-1223561698/detay,19
MİDEX RPH-30BK-30AMP Elektro Gitar ve Amfi,7.999 TL,"Tekirdağ
Şarköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-midex-rph-30bk-30amp-elektro-gitar-ve-amfi-1223552257/detay,19
Washburn Elektro Gitar,7.500 TL,"İstanbul
Kartal",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-washburn-elektro-gitar-1223551086/detay,19
Elektro gitarımı satıyorum,3.500 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitarimi-satiyorum-1223541300/detay,19
SCHECTER SGR BANSHEE-6 ELEKTRO GİTAR,10.500 TL,"İstanbul
Bahçelievler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-sgr-banshee-6-elektro-gitar-1223720704/detay,19
Elektro gitar amfi setli,6.200 TL,"Sakarya
Serdivan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-amfi-setli-1223515288/detay,19
PRİNCE STC-33 ELEKTRO GİTAR DEKORLUK,3.900 TL,"İstanbul
Kartal",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-prince-stc-33-elektro-gitar-dekorluk-1223709500/detay,20
cort elektro gitar+kılıf,10.000 TL,"Mersin
Mut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-elektro-gitar-pluskilif-1223499020/detay,20
WASHBURN OSCAR SCHMİDT OS300SFG ELEKTRO GİTAR SURFGREEN,8.600 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-washburn-oscar-schmidt-os300sfg-elektro-gitar-surfgreen-1204145300/detay,20
jazz kasa gitar sevenlere,25.000 TL,"Denizli
Honaz",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jazz-kasa-gitar-sevenlere-1223683559/detay,20
Ibanez GRG170DX-BKN,11.000 TL,"Eskişehir
Tepebaşı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg170dx-bkn-1223487167/detay,20
Japon Fender stratocaster,50.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-japon-fender-stratocaster-1223676618/detay,20
jay turse lp elektro gitar,6.500 TL,"İzmir
Buca",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jay-turse-lp-elektro-gitar-1223485315/detay,20
Elektro gitar amfisi,10.000 TL,"İzmir
Çiğli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-amfisi-1223473225/detay,20
Donner DST-152 Elektro Gitar,6.000 TL,"İstanbul
Pendik",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-donner-dst-152-elektro-gitar-1223468326/detay,20
Squier Bullet Stratocaster!,5.750 TL,"Ankara
Yenimahalle",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-bullet-stratocaster-1223658152/detay,20
Kore Crafter Cruzer Stratocaster (Takaslı),7.700 TL,"Gümüşhane
Şiran",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kore-crafter-cruzer-stratocaster-takasli-1223653542/detay,20
Cort Zenox Z42 Elektro Gitar,7.000 TL,"Gaziantep
Şahinbey",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-zenox-z42-elektro-gitar-1217641353/detay,20
Squier Classic Vibe 60s Mustang,21.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-classic-vibe-60s-mustang-1220328232/detay,20
Squier Standart Stratocaster (Modlu-Takaslı),19.900 TL,"Gümüşhane
Şiran",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-standart-stratocaster-modlu-takasli-1223626092/detay,20
Meksika Fender Telecaster,32.000 TL,"Bolu
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-meksika-fender-telecaster-1223626434/detay,20
hermann mayer saxophem,2.000 TL,"İstanbul
Küçükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-hermann-mayer-saxophem-1223422751/detay,20
Deluxe Lonestar 2008 Stratocaster (Modlu-Takaslı),34.900 TL,"Gümüşhane
Şiran",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-deluxe-lonestar-2008-stratocaster-modlu-takasli-1223613100/detay,20
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sss-orjinal-acele-edin-var-gitar-sb2f-oscar-schmidt-846805513/detay,20
ACİL Sıfırdan farksız SX SwampAsh stl /ash/na Telecaster,7.250 TL,"Manisa
Yunusemre",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-acil-sifirdan-farksiz-sx-swampash-stl-ash-na-telecaster-1223613861/detay,20
Washburn Oscar Schmidt Elektro Gitar,3.499 TL,"İstanbul
Ümraniye",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-washburn-oscar-schmidt-elektro-gitar-1223613848/detay,20
SCHECTER SGR C1 ELEKTRO GİTAR,7.500 TL,"İzmir
Çiğli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-sgr-c1-elektro-gitar-1223609186/detay,20
SCHECTER SGR C1 ELEKTRO GİTAR,7.500 TL,"İzmir
Çiğli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-sgr-c1-elektro-gitar-1223609186/detay,21
Fender American Standard Stratocaster,35.000 TL,"İstanbul
Beşiktaş",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-american-standard-stratocaster-1223591296/detay,21
CORT G250BK + SPIDER V20 Set - Sıfır Ayarında,16.500 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-g250bk-plus-spider-v20-set-sifir-ayarinda-1168960467/detay,21
Temiz hatasız Gtrs,30.000 TL,"Ankara
Altındağ",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-temiz-hatasiz-gtrs-1223587540/detay,21
Ibanez s470,40.000 TL,"İstanbul
Maltepe",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-s470-1217291681/detay,21
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ihtiyactan-telli-calgilar-schecter-mukemmel-sb2f-yok-sinirli-sayida-846762196/detay,21
Cort X-2 elektro gitar,8.750 TL,"Eskişehir
Odunpazarı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-x-2-elektro-gitar-1223571543/detay,21
Vega Trem'li Kramer Baretta highend,29.000 TL,"İstanbul
Sarıyer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-vega-trem-li-kramer-baretta-highend-1223565777/detay,21
Squier MM Strat Hard Tail Red Elektro Gitar,5.000 TL,"İstanbul
Pendik",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-mm-strat-hard-tail-red-elektro-gitar-1223362674/detay,21
Fender Squier Affinity Telecaster + Blackstar id Core 10v3,17.000 TL,"Muğla
Fethiye",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-squier-affinity-telecaster-plus-blackstar-id-core-10v3-1223565053/detay,21
Ibanez RG421EX Elektro Gitar Takas var,12.000 TL,"Antalya
Konyaaltı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rg421ex-elektro-gitar-takas-var-1110597932/detay,21
Takaslı Squier Fender Strat/Amfi/­Kablo|Kılıf Tam Set,10.000 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-takasli-squier-fender-strat-amfi-kablo-kilif-tam-set-1223563257/detay,21
İbanez grg131dx + İbanez 10g,10.500 TL,"Balıkesir
Balya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg131dx-plus-ibanez-10g-1223359053/detay,21
Faturalı garantili Ibanez RGRT421-WK RG + Videolu,18.500 TL,"Ankara
Keçiören",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-faturali-garantili-ibanez-rgrt421-wk-rg-plus-videolu-1223560870/detay,21
"FENDER Made in Japan Geleneksel 50'li Yıllar Stratocaster, Siyah",64.000 TL,"İstanbul
Beylikdüzü",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-made-in-japan-geleneksel-50-li-yillar-stratocaster-siyah-1223349670/detay,21
Gibson USA Les Paul Studio,55.000 TL,"Ankara
Yenimahalle",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gibson-usa-les-paul-studio-1216391163/detay,21
"midex elektro gitar,gitar çantasıda var",5.000 TL,"İstanbul
Ümraniye","https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-midex-elektro-gitar,gitar-cantasida-var-1223338359/detay",21
CORT X100 ELEKTRO GİTAR VE HIGHTONE 10WATT ELEKTRO GİTAR AMFİSİ,6.500 TL,"Ankara
Yenimahalle",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-x100-elektro-gitar-ve-hightone-10watt-elektro-gitar-amfisi-1223329975/detay,21
Squier MM Stratocaster elektro gitar,6.000 TL,"İzmir
Bornova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-mm-stratocaster-elektro-gitar-1223323407/detay,21
Aria Pro 2 Stratocaster & Fender Meksika Stratocaster Köprü,5.500 TL,"İstanbul
Tuzla",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-aria-pro-2-stratocaster-fender-meksika-stratocaster-kopru-1223323152/detay,21
Schecter Omen Extreme 6 (Gloss Natural),30.000 TL,"Kocaeli
Çayırova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-omen-extreme-6-gloss-natural-1223314693/detay,21
epiphone es-335,25.000 TL,"Sakarya
Adapazarı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-es-335-1223305440/detay,22
Ibanez gax30 elektro gitar,7.000 TL,"Amasya
Merzifon",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-gax30-elektro-gitar-1223301993/detay,22
Fender Stratocaster Mexico 1995,38.000 TL,"Antalya
Kepez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-stratocaster-mexico-1995-1223511621/detay,22
G.master elektro gitar,3.000 TL,"Amasya
Merzifon",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-g.master-elektro-gitar-1223299072/detay,22
schecter sgr c-1 elektro gitar,6.000 TL,"Amasya
Merzifon",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-sgr-c-1-elektro-gitar-1223298066/detay,22
cort evl k4 elektro gitar,10.500 TL,"Adana
Çukurova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-evl-k4-elektro-gitar-1223511195/detay,22
Fender 1991 USA Stratocaster,80.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-1991-usa-stratocaster-1223506882/detay,22
Sezer Uzunoğlu Yapımı Jem 7V,46.500 TL,"Antalya
Manavgat",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sezer-uzunoglu-yapimi-jem-7v-1223504975/detay,22
Elektro Gitar T&t Sisters,3.500 TL,"İstanbul
Esenler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-t-t-sisters-1223495104/detay,22
fender squier bullet mustang hh,7.000 TL,"İzmir
Bergama",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-squier-bullet-mustang-hh-1223278433/detay,22
YAMAHA 4 TELLİ BAS GİTAR RBX170,9.000 TL,"İstanbul
Sancaktepe",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-4-telli-bas-gitar-rbx170-1223277369/detay,22
Ibanez GRG121SP-BMC (Blue Metal Chameleon),10.000 TL,"İstanbul
Arnavutköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg121sp-bmc-blue-metal-chameleon-1223491608/detay,22
Yamaha Pacifica 112j + Blackstar Fly Mini 3,11.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-pacifica-112j-plus-blackstar-fly-mini-3-1223262412/detay,22
Fender Player II stratocaster (sıfır),42.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-ii-stratocaster-sifir-1223453484/detay,22
Ibanez RGD71ALMS Multiscale Fishman 7 Telli,40.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rgd71alms-multiscale-fishman-7-telli-1127107370/detay,22
Yamaha Pacifica 012 custom,8.000 TL,"İstanbul
Ataşehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-pacifica-012-custom-1223237075/detay,22
Bc Rich Virgin VG1 Elektro Gitar,12.950 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-bc-rich-virgin-vg1-elektro-gitar-1197677535/detay,22
Midex Elektro Guitar set,5.500 TL,"Antalya
Alanya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-midex-elektro-guitar-set-1223207151/detay,22
sx telecaster 3-tone sunburst alder elektro gitar,6.750 TL,"Ankara
Yenimahalle",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-telecaster-3-tone-sunburst-alder-elektro-gitar-1223438202/detay,22
Ibanez UV70P Steve Vai 7-Telli Universe Premium Dimarzio Many,45.000 TL,"İstanbul
Sarıyer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-uv70p-steve-vai-7-telli-universe-premium-dimarzio-many-1223433927/detay,22
İbanez gio grg121dx elektro gitar ve marshall mg10g amfi,17.500 TL,"Balıkesir
Altıeylül",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-gio-grg121dx-elektro-gitar-ve-marshall-mg10g-amfi-1223434185/detay,23
Kozmos elektro gitar strat sifir gibi,5.650 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kozmos-elektro-gitar-strat-sifir-gibi-1211616155/detay,23
Epiphone elektro gitar-amfi,10.500 TL,"İstanbul
Ümraniye",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-elektro-gitar-amfi-1223213034/detay,23
İMİTASYON FENDER GİTAR,10.000 TL,"İstanbul
Şişli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-imitasyon-fender-gitar-1223211474/detay,23
elektro gitar kaliteli kılıf hediyemizdir,6.500 TL,"İstanbul
Sancaktepe",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-kaliteli-kilif-hediyemizdir-1217161358/detay,23
ibanez grg121 dx siyah flat elektro gitar,12.500 TL,"Sakarya
Erenler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg121-dx-siyah-flat-elektro-gitar-1223205012/detay,23
Carvin DC400-Deep Red Quilted Maple Top-USA Custom-Takaslı,155.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-carvin-dc400-deep-red-quilted-maple-top-usa-custom-takasli-1223421547/detay,23
İKİ HAFTALIK SIFIR İBANEZ AZ ES 40,15.000 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-iki-haftalik-sifir-ibanez-az-es-40-1223196943/detay,23
SİYAH ELEKTRO GİTAR SETİ,6.500 TL,"Ankara
Altındağ",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-siyah-elektro-gitar-seti-1223193462/detay,23
İbanez GRG 270b Elektro Gitar,10.000 TL,"İstanbul
Bakırköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg-270b-elektro-gitar-1223176989/detay,23
T&T SISTERS STRATOCASTER ELEKTRO GİTAR FERRARI RED,3.499 TL,"İstanbul
Büyükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-t-t-sisters-stratocaster-elektro-gitar-ferrari-red-1185683418/detay,23
SX american alder stratocaster,6.500 TL,"Mersin
Toroslar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-american-alder-stratocaster-1223139389/detay,23
Elektro Gitar,6.000 TL,"İstanbul
Esenyurt",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-1223138920/detay,23
Fender Player Telecaster,30.000 TL,"Niğde
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-telecaster-1223355792/detay,23
LTD ESP EC10 Elektro Gitar + Kılıf + Fender 3 Metre Kablo,12.000 TL,"Ankara
Gölbaşı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ltd-esp-ec10-elektro-gitar-plus-kilif-plus-fender-3-metre-kablo-1223350226/detay,23
Starsun Strat Elektro Gitar,5.000 TL,"Muğla
Ortaca",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-starsun-strat-elektro-gitar-1223128459/detay,23
Gretsch G5420T Electromatic Hollow,38.000 TL,"Balıkesir
Altıeylül",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gretsch-g5420t-electromatic-hollow-1223345374/detay,23
Full modifiyeli Cort KX1Q Katana - Fishman Fluence Modern,25.000 TL,"Samsun
İlkadım",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-full-modifiyeli-cort-kx1q-katana-fishman-fluence-modern-1223121358/detay,23
American Fender Deluxe Ash,73.000 TL,"Ankara
Yenimahalle",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-american-fender-deluxe-ash-1223340431/detay,23
Gibson Les Paul Studio Wine Red 2005 USA Nashville Golden HW,82.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gibson-les-paul-studio-wine-red-2005-usa-nashville-golden-hw-1210776410/detay,23
ACEPRO MARKA ELEKTRO GİTAR SORUNSUZ. ASKISIYLA VERİLECEKTİR.,4.500 TL,"İstanbul
Pendik",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-acepro-marka-elektro-gitar-sorunsuz-askisiyla-verilecektir-1223338595/detay,24
Epiphone Les Paul afd Elektro gitar Slash Special 2,7.500 TL,"İstanbul
Bakırköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-afd-elektro-gitar-slash-special-2-1223336887/detay,24
Donner DTS152 Elektro Gitar,7.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-donner-dts152-elektro-gitar-1223330645/detay,24
ELEKTRONİK GİTAR STAGG AMFİ,8.000 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektronik-gitar-stagg-amfi-1223107538/detay,24
IBANEZ RC2320 PRESTIGE,45.000 TL,"İstanbul
Fatih",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rc2320-prestige-1223317564/detay,24
Epiohone Dot Natural Semi Hollow Elektro Gitar,16.999 TL,"İstanbul
Kartal",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiohone-dot-natural-semi-hollow-elektro-gitar-1223311524/detay,24
İbanez XAf75 sorunsuz Hollow Body Jazz Gitar,14.500 TL,"Manisa
Yunusemre",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-xaf75-sorunsuz-hollow-body-jazz-gitar-1223282554/detay,24
Epiphone les paul special edition elektro gitar,10.000 TL,"Ankara
Yenimahalle",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-special-edition-elektro-gitar-1223298117/detay,24
Aktif İlan İbanez GRG170 grg170dx elektro gitar,10.230 TL,"Balıkesir
Karesi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-aktif-ilan-ibanez-grg170-grg170dx-elektro-gitar-1223085416/detay,24
FGN Odyssey Elektro Gitar EOS2FMR/RKG,55.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fgn-odyssey-elektro-gitar-eos2fmr-rkg-1223277929/detay,24
Fender CS Limited Edition Solid Rosewood '65 Stratocaster,150.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-cs-limited-edition-solid-rosewood-65-stratocaster-1223275891/detay,24
Epiphone Les Paul Studio LT İbanez Prestige Manyetikli Elektro,18.500 TL,"Bilecik
Bozüyük",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-studio-lt-ibanez-prestige-manyetikli-elektro-1223268141/detay,24
Elektro gitar ve Amfi,15.000 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-ve-amfi-1223053647/detay,24
Fender Player Plus Stratocaster,52.000 TL,"İstanbul
Maltepe",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-plus-stratocaster-1223260981/detay,24
Ibanez GRG170DX,8.000 TL,"İstanbul
Beylikdüzü",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg170dx-1223049727/detay,24
Epiphone Studio Lt Les Paul elektro gitar,12.000 TL,"İzmir
Karşıyaka",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-studio-lt-les-paul-elektro-gitar-1223045284/detay,24
